ID|Food Concept|URLs
B000805|CHOCOLATE ICE CREAM|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03305848;http://purl.obolibrary.org/obo/FOODON_03301926
B000806|BUDDHA'S HAND|http://purl.obolibrary.org/obo/NCBITaxon_171251
B000807|BLACK TEA|http://purl.obolibrary.org/obo/NCBITaxon_4442
B000808|SOUR CREAM TOPPING|http://purl.obolibrary.org/obo/FOODON_03307882;http://purl.obolibrary.org/obo/FOODON_03302515
B000809|FRUIT SPREAD|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03302441
B000810|TEMPURA BATTER|http://purl.obolibrary.org/obo/FOODON_03304344;http://purl.obolibrary.org/obo/FOODON_03301304
B000811|FRUCTOSE|http://purl.obolibrary.org/obo/CHEBI_28757;http://purl.obolibrary.org/obo/FOODON_03316754
B000812|CRYSTAL|http://purl.obolibrary.org/obo/FOODON_03430143
B000813|CANE SYRUP|http://purl.obolibrary.org/obo/FOODON_03303225;http://purl.obolibrary.org/obo/FOODON_03301847
B000814|DURIAN|http://purl.obolibrary.org/obo/NCBITaxon_66656
B000815|HUSK|http://purl.obolibrary.org/obo/FOODON_03420181
B000816|CHOCOLATE ICING|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03302823
B000817|HOUSE|http://purl.obolibrary.org/obo/ENVO_01000417
B000818|CITRUS JUICE|http://purl.obolibrary.org/obo/FOODON_03305742;http://purl.obolibrary.org/obo/NCBITaxon_2706
B000819|CELLOPHANE|http://purl.obolibrary.org/obo/FOODON_03500031
B000820|GUAVA|http://purl.obolibrary.org/obo/NCBITaxon_120290
B000821|WAFER|http://purl.obolibrary.org/obo/FOODON_03316443
B000822|ZWIEBACK|http://purl.obolibrary.org/obo/FOODON_03302549
B000823|BANANA CREAM PIE|http://purl.obolibrary.org/obo/FOODON_03307352;http://purl.obolibrary.org/obo/NCBITaxon_89151;http://purl.obolibrary.org/obo/FOODON_03306778
B000824|PIE CRUST MIX|http://purl.obolibrary.org/obo/FOODON_03310705
B000825|CHOCOLATE FILLING|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03306719
B000826|FRUITCAKE|http://purl.obolibrary.org/obo/FOODON_03301635
B000827|CHEESECAKE BATTER|http://purl.obolibrary.org/obo/FOODON_03301304;http://purl.obolibrary.org/obo/FOODON_03301729;http://purl.obolibrary.org/obo/FOODON_03311873
B000828|FRUIT FILLING|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03301540
B000829|GRAPE JAM|http://purl.obolibrary.org/obo/FOODON_03302176;http://purl.obolibrary.org/obo/FOODON_03309973
B000830|FROGS|http://purl.obolibrary.org/obo/NCBITaxon_8342
B000831|BRAZIL|http://purl.obolibrary.org/obo/GAZ_00002828
B000832|RED GRAPEFRUIT|http://purl.obolibrary.org/obo/FOODON_03305561;http://purl.obolibrary.org/obo/NCBITaxon_37656
B000833|GELATIN SALAD|http://purl.obolibrary.org/obo/FOODON_03307885;http://purl.obolibrary.org/obo/FOODON_03316042;http://purl.obolibrary.org/obo/CHEBI_5291
B000834|CEREAL FLAKES|http://purl.obolibrary.org/obo/FOODON_03315540
B000835|HEIGHT|http://purl.obolibrary.org/obo/PATO_0000119
B000836|FLAN|http://purl.obolibrary.org/obo/FOODON_03307178
B000837|CASHEW|http://purl.obolibrary.org/obo/NCBITaxon_171929
B000838|CONSTRUCTION|http://purl.obolibrary.org/obo/ENVO_00000070
B000839|EAR|http://purl.obolibrary.org/obo/UBERON_0001690
B000840|LICORICE CANDY|http://purl.obolibrary.org/obo/FOODON_03301663;http://purl.obolibrary.org/obo/FOODON_03301051
B000841|ICE-CREAM|http://purl.obolibrary.org/obo/FOODON_00001045;http://purl.obolibrary.org/obo/FOODON_03301926
B000842|CORN SNACK|http://purl.obolibrary.org/obo/FOODON_00001764;http://purl.obolibrary.org/obo/NCBITaxon_381124
B000843|MARZIPAN|http://purl.obolibrary.org/obo/FOODON_03315555
B000844|LITER|http://purl.obolibrary.org/obo/UO_0000099
B000845|ICE CREAM SANDWICH|http://purl.obolibrary.org/obo/FOODON_03305472;http://purl.obolibrary.org/obo/FOODON_03301906;http://purl.obolibrary.org/obo/FOODON_03301926
B000846|FROZEN DESSERT|http://purl.obolibrary.org/obo/FOODON_03302800;http://purl.obolibrary.org/obo/PATO_0001985
B000847|SOFT DRINK|http://purl.obolibrary.org/obo/FOODON_00002253;http://purl.obolibrary.org/obo/FOODON_03310815;http://purl.obolibrary.org/obo/PATO_0000387
B000848|QUESADILLA|http://purl.obolibrary.org/obo/FOODON_00002538
B000849|TRIPLE SEC|http://purl.obolibrary.org/obo/FOODON_00002551
B000850|SPEARMINT|http://purl.obolibrary.org/obo/NCBITaxon_29719
B000851|JELLY BEAN|http://purl.obolibrary.org/obo/FOODON_03302883
B000852|CHOCOLATE COOKIE|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03301585;http://purl.obolibrary.org/obo/FOODON_03302882
B000853|PECAN PIE FILLING|http://purl.obolibrary.org/obo/FOODON_03306766;http://purl.obolibrary.org/obo/FOODON_03315125;http://purl.obolibrary.org/obo/FOODON_03306781
B000854|PECAN PIE|http://purl.obolibrary.org/obo/FOODON_03306781;http://purl.obolibrary.org/obo/NCBITaxon_32201
B000855|CORN HUSK|http://purl.obolibrary.org/obo/FOODON_03301388;http://purl.obolibrary.org/obo/NCBITaxon_381124;http://purl.obolibrary.org/obo/FOODON_03420181
B000856|MAN|http://purl.obolibrary.org/obo/NCBITaxon_9606;http://purl.obolibrary.org/obo/FOODON_03510251
B000857|VEGETABLE OIL SPREAD|http://purl.obolibrary.org/obo/FOODON_03305263;http://purl.obolibrary.org/obo/FOODON_03302874
B000858|BATTER MIX|http://purl.obolibrary.org/obo/FOODON_03315887;http://purl.obolibrary.org/obo/FOODON_03301304
B000859|BEARS|http://purl.obolibrary.org/obo/NCBITaxon_9632
B000860|CHOCOLATE CHIP COOKIE|http://purl.obolibrary.org/obo/FOODON_03301585;http://purl.obolibrary.org/obo/FOODON_03304096;http://purl.obolibrary.org/obo/FOODON_03302850
B000861|AGAR|http://purl.obolibrary.org/obo/CHEBI_2509
B000862|SWEET BEAN PASTE|http://purl.obolibrary.org/obo/FOODON_00002387;http://purl.obolibrary.org/obo/FOODON_03315362;http://purl.obolibrary.org/obo/FOODON_00002388
B000863|BLACK CHERRY|http://purl.obolibrary.org/obo/NCBITaxon_23207
B000864|CHERRY JAM|http://purl.obolibrary.org/obo/FOODON_03309973;http://purl.obolibrary.org/obo/FOODON_03301252;http://purl.obolibrary.org/obo/FOODON_03301240
B000865|PALM SUGAR|http://purl.obolibrary.org/obo/FOODON_03304565;http://purl.obolibrary.org/obo/FOODON_03420108
B000866|MULBERRIES|http://purl.obolibrary.org/obo/NCBITaxon_3497
B000867|CHERRY LIQUEUR|http://purl.obolibrary.org/obo/FOODON_03305860;http://purl.obolibrary.org/obo/FOODON_03301008;http://purl.obolibrary.org/obo/FOODON_03301240
B000868|CHURRO|http://purl.obolibrary.org/obo/FOODON_03312034
B000869|CLEMENTINE|http://purl.obolibrary.org/obo/FOODON_03303079
B000870|CHOCOLATE-COVERED PEANUT|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03309829;http://purl.obolibrary.org/obo/NCBITaxon_3818
B000871|PUMPKINS|http://purl.obolibrary.org/obo/NCBITaxon_3660
B000872|WHITE CHOCOLATE COATING|http://purl.obolibrary.org/obo/FOODON_03301329;http://purl.obolibrary.org/obo/FOODON_03302909
B000873|BARLEY MALT|http://purl.obolibrary.org/obo/NCBITaxon_4513;http://purl.obolibrary.org/obo/FOODON_03301018;http://purl.obolibrary.org/obo/FOODON_03306040
B000874|COTTON CANDY|http://purl.obolibrary.org/obo/FOODON_03301900;http://purl.obolibrary.org/obo/FOODON_03301051;http://purl.obolibrary.org/obo/NCBITaxon_3635
B000875|PEAR JUICE|http://purl.obolibrary.org/obo/FOODON_03301294;http://purl.obolibrary.org/obo/FOODON_03301724;http://purl.obolibrary.org/obo/FOODON_00002102
B000876|GERMAN|http://purl.obolibrary.org/obo/hancestro_0364;http://purl.obolibrary.org/obo/ancestro_0364
B000877|CAROB POWDER|http://purl.obolibrary.org/obo/FOODON_03302170
B000878|ORANGE DRINK|http://purl.obolibrary.org/obo/FOODON_03309832;http://purl.obolibrary.org/obo/FOODON_03301100
B000879|GRUNT|http://purl.obolibrary.org/obo/FOODON_03411813
B000880|CAPPUCCINO|http://purl.obolibrary.org/obo/FOODON_03303096
B000881|LEMON BUTTER|http://purl.obolibrary.org/obo/FOODON_03302436;http://purl.obolibrary.org/obo/FOODON_03310351;http://purl.obolibrary.org/obo/FOODON_03301441
B000882|PUFFED RICE CEREAL|http://purl.obolibrary.org/obo/FOODON_03302841;http://purl.obolibrary.org/obo/FOODON_03310609
B000883|MINT JELLY|http://purl.obolibrary.org/obo/FOODON_03305875
B000884|FOOT|http://purl.obolibrary.org/obo/UO_0010013
B000885|CHERRY PRESERVES|http://purl.obolibrary.org/obo/FOODON_03301240;http://purl.obolibrary.org/obo/FOODON_03306995
B000886|FRUIT SYRUP|http://purl.obolibrary.org/obo/FOODON_03304333;http://purl.obolibrary.org/obo/FOODON_03303225;http://purl.obolibrary.org/obo/PO_0009001
B000887|CITRUS PEEL|http://purl.obolibrary.org/obo/FOODON_03303068;http://purl.obolibrary.org/obo/NCBITaxon_2706
B000888|ICE CREAM MIX|http://purl.obolibrary.org/obo/FOODON_03305667;http://purl.obolibrary.org/obo/FOODON_03301926
B000889|TREACLE|http://purl.obolibrary.org/obo/FOODON_03307582
B000890|LEMON PIE FILLING|http://purl.obolibrary.org/obo/FOODON_03306679;http://purl.obolibrary.org/obo/FOODON_03306766;http://purl.obolibrary.org/obo/FOODON_03311477
B000891|LEMON PIE|http://purl.obolibrary.org/obo/FOODON_03306679;http://purl.obolibrary.org/obo/FOODON_03301441
B000892|GUAR GUM|http://purl.obolibrary.org/obo/NCBITaxon_3832;http://purl.obolibrary.org/obo/FOODON_03413114
B000893|FRUIT PUREE|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03310649
B000894|TAMALE|http://purl.obolibrary.org/obo/FOODON_03304758
B000895|PASSION FRUIT PULP|http://purl.obolibrary.org/obo/FOODON_03411634;http://purl.obolibrary.org/obo/FOODON_03301109;http://purl.obolibrary.org/obo/FOODON_03307022
B000896|BUTTER CREAM|http://purl.obolibrary.org/obo/FOODON_03310351;http://purl.obolibrary.org/obo/FOODON_03302542
B000897|SITE|http://purl.obolibrary.org/obo/BFO_0000029
B000898|BLIND BAKING|http://purl.obolibrary.org/obo/FOODON_03450046
B000899|KIDNEY BEAN|http://purl.obolibrary.org/obo/UBERON_0002113;http://purl.obolibrary.org/obo/NCBITaxon_3885
B000900|CHOCOLATE CUSTARD|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03302946;http://purl.obolibrary.org/obo/FOODON_03303341
B000901|COCONUT CUSTARD|http://purl.obolibrary.org/obo/FOODON_03302946;http://purl.obolibrary.org/obo/FOODON_03309736
B000902|PECAN MEAL|http://purl.obolibrary.org/obo/FOODON_03311218;http://purl.obolibrary.org/obo/NCBITaxon_32201
B000903|BLUEBERRY JAM|http://purl.obolibrary.org/obo/FOODON_03301125;http://purl.obolibrary.org/obo/FOODON_03309973
B000904|DIGESTIVE BISCUIT|http://purl.obolibrary.org/obo/FOODON_03309518
B000905|LECITHIN|http://purl.obolibrary.org/obo/CHEBI_61995
B000906|POMELO|http://purl.obolibrary.org/obo/NCBITaxon_37334
B000907|LYCHEE|http://purl.obolibrary.org/obo/NCBITaxon_151069
B000908|KINAKO|http://purl.obolibrary.org/obo/FOODON_03315449
B000909|MANGO NECTAR|http://purl.obolibrary.org/obo/FOODON_03304361;http://purl.obolibrary.org/obo/NCBITaxon_29780
B000910|LEMON SHERBET|http://purl.obolibrary.org/obo/FOODON_03301441;http://purl.obolibrary.org/obo/FOODON_03302854;http://purl.obolibrary.org/obo/FOODON_03305429
B000911|BUTTER COOKIE|http://purl.obolibrary.org/obo/FOODON_03301585;http://purl.obolibrary.org/obo/FOODON_03310351;http://purl.obolibrary.org/obo/FOODON_03303155
B000912|PUFFED WHEAT CEREAL|http://purl.obolibrary.org/obo/FOODON_03312031;http://purl.obolibrary.org/obo/FOODON_03302842
B000913|CREAM SWEETENED|http://purl.obolibrary.org/obo/FOODON_03310474
B000914|BITTER MELON|http://purl.obolibrary.org/obo/NCBITaxon_3673
B000915|MANDARIN ORANGE JUICE|http://purl.obolibrary.org/obo/NCBITaxon_85571;http://purl.obolibrary.org/obo/FOODON_00002019
B000916|LIME MARMALADE|http://purl.obolibrary.org/obo/FOODON_03306377;http://purl.obolibrary.org/obo/FOODON_03305086;http://purl.obolibrary.org/obo/FOODON_03306389
B000917|STEEPING|http://purl.obolibrary.org/obo/FOODON_03450036
B000918|BLUEBERRY JUICE|http://purl.obolibrary.org/obo/FOODON_00002512
B000919|RED BEAN PASTE|http://purl.obolibrary.org/obo/FOODON_03311285;http://purl.obolibrary.org/obo/FOODON_03315362
B000920|TANGERINE JUICE|http://purl.obolibrary.org/obo/FOODON_03315108;http://purl.obolibrary.org/obo/FOODON_03305751
B000921|BUBBLE GUM|http://purl.obolibrary.org/obo/FOODON_03301726
B000922|BANANA CHIP|http://purl.obolibrary.org/obo/NCBITaxon_89151;http://purl.obolibrary.org/obo/FOODON_03307587
B000923|SUGAR COOKIE|http://purl.obolibrary.org/obo/FOODON_03301585;http://purl.obolibrary.org/obo/FOODON_03303165;http://purl.obolibrary.org/obo/FOODON_03420108
B000924|CAKE ROLL|http://purl.obolibrary.org/obo/FOODON_03304529
B000925|DEEP-FRYING|http://purl.obolibrary.org/obo/FOODON_03450029
B000926|DANDELION|http://purl.obolibrary.org/obo/NCBITaxon_50225
B000927|GELATIN DESSERT|http://purl.obolibrary.org/obo/FOODON_03305342;http://purl.obolibrary.org/obo/CHEBI_5291
B000928|WHITE GRAPE JUICE|http://purl.obolibrary.org/obo/FOODON_03309404;http://purl.obolibrary.org/obo/FOODON_00001926
B000929|NUT BUTTER|http://purl.obolibrary.org/obo/FOODON_03310351;http://purl.obolibrary.org/obo/FOODON_03302438
B000930|APPLICATION|http://purl.obolibrary.org/obo/CHEBI_33232
B000931|DANISH|http://purl.obolibrary.org/obo/hancestro_0359;http://purl.obolibrary.org/obo/ancestro_0359
B000932|FIELD|http://purl.obolibrary.org/obo/ENVO_01000352
B000933|FRUIT CAKE|http://purl.obolibrary.org/obo/FOODON_03301635;http://purl.obolibrary.org/obo/PO_0009001
B000934|GARDEN|http://purl.obolibrary.org/obo/ENVO_00000011
B000935|HONEY BUN|http://purl.obolibrary.org/obo/UBERON_0036016;http://purl.obolibrary.org/obo/FOODON_03302314
B000936|BUCKEYES|http://purl.obolibrary.org/obo/NCBITaxon_43363
B000937|PEPPERMINT PATTY|http://purl.obolibrary.org/obo/FOODON_03304824;http://purl.obolibrary.org/obo/NCBITaxon_34256
B000938|SOLID LAYER|http://purl.obolibrary.org/obo/ENVO_01000281;http://purl.obolibrary.org/obo/ENVO_01001275
B000939|GELATO|http://purl.obolibrary.org/obo/FOODON_03305076
B000940|FRUIT TOPPING|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03315053
B000941|PIE FILLING MIX|http://purl.obolibrary.org/obo/FOODON_03306766;http://purl.obolibrary.org/obo/FOODON_03315696;http://purl.obolibrary.org/obo/FOODON_03315705
B000942|CREME DE MENTHE LIQUEUR|http://purl.obolibrary.org/obo/FOODON_03301606;http://purl.obolibrary.org/obo/FOODON_03301008
B000943|CHAR|http://purl.obolibrary.org/obo/FOODON_03414051
B000944|FRUIT PIE FILLING|http://purl.obolibrary.org/obo/FOODON_03307431;http://purl.obolibrary.org/obo/FOODON_03306766;http://purl.obolibrary.org/obo/FOODON_03306763
B000945|FRUIT PIE|http://purl.obolibrary.org/obo/FOODON_03307431;http://purl.obolibrary.org/obo/PO_0009001
B000946|CASTOR SUGAR|http://purl.obolibrary.org/obo/NCBITaxon_10184;http://purl.obolibrary.org/obo/FOODON_03420108;http://purl.obolibrary.org/obo/FOODON_03307549
B000947|QUALITY|http://purl.obolibrary.org/obo/BFO_0000019;http://purl.obolibrary.org/obo/PATO_0000001
B000948|EGG BUTTER|http://purl.obolibrary.org/obo/FOODON_03310351;http://purl.obolibrary.org/obo/FOODON_03302447
B000949|LIGHT WHIPPING CREAM|http://purl.obolibrary.org/obo/FOODON_03301796;http://purl.obolibrary.org/obo/FOODON_03420154
B000950|ASPARTAME|http://purl.obolibrary.org/obo/CHEBI_2877
B000951|COCONUT PRESERVES|http://purl.obolibrary.org/obo/FOODON_03303952
B000952|COFFEE CAKE|http://purl.obolibrary.org/obo/FOODON_03302898
B000953|PEANUT BRITTLE|http://purl.obolibrary.org/obo/NCBITaxon_3818;http://purl.obolibrary.org/obo/FOODON_03302000
B000954|MAPLE BUTTER|http://purl.obolibrary.org/obo/FOODON_03302509;http://purl.obolibrary.org/obo/FOODON_03310351
B000955|MALTED MILK BALL|http://purl.obolibrary.org/obo/FOODON_03304394;http://purl.obolibrary.org/obo/FOODON_03301818
B000956|SUGAR CUBE|http://purl.obolibrary.org/obo/FOODON_03420108;http://purl.obolibrary.org/obo/FOODON_03316445
B000957|INNER BAG|http://purl.obolibrary.org/obo/FOODON_03490420
B000958|FORTUNE COOKIE|http://purl.obolibrary.org/obo/FOODON_03301585;http://purl.obolibrary.org/obo/FOODON_03303150
B000959|PLANT|http://purl.obolibrary.org/obo/FOODON_03411347
B000960|CUSTARD MIX|http://purl.obolibrary.org/obo/FOODON_03302946;http://purl.obolibrary.org/obo/FOODON_03315400
B000961|PEANUT CANDY|http://purl.obolibrary.org/obo/FOODON_03301051;http://purl.obolibrary.org/obo/NCBITaxon_3818;http://purl.obolibrary.org/obo/FOODON_03310296
B000962|WRACKS|http://purl.obolibrary.org/obo/FOODON_03414510
B000963|CREAM PUFF|http://purl.obolibrary.org/obo/FOODON_03311177
B000964|SWEET BASIL|http://purl.obolibrary.org/obo/NCBITaxon_39350
B000965|SHARKS|http://purl.obolibrary.org/obo/NCBITaxon_119203
B000966|BREAKFAST CEREAL|http://purl.obolibrary.org/obo/FOODON_03311075
B000967|SODA CRACKER|http://purl.obolibrary.org/obo/FOODON_03302571
B000968|BLACK WALNUT|http://purl.obolibrary.org/obo/FOODON_03316466;http://purl.obolibrary.org/obo/NCBITaxon_16719
B000969|CAKE MIX (DRY)|http://purl.obolibrary.org/obo/FOODON_03302535;http://purl.obolibrary.org/obo/FOODON_03317068
B000970|OATMEAL COOKIE|http://purl.obolibrary.org/obo/FOODON_03301585;http://purl.obolibrary.org/obo/FOODON_03305157
B000971|HAMBURGER BUN|http://purl.obolibrary.org/obo/FOODON_03302319
B000972|WHITE ROLL|http://purl.obolibrary.org/obo/FOODON_03303181
B000973|ORANGE BEVERAGE|http://purl.obolibrary.org/obo/FOODON_03301977;http://purl.obolibrary.org/obo/FOODON_03309832;http://purl.obolibrary.org/obo/FOODON_03302385
B000974|ORANGE DRINK MIX|http://purl.obolibrary.org/obo/FOODON_03305778;http://purl.obolibrary.org/obo/FOODON_03301100
B000975|CAT|http://purl.obolibrary.org/obo/NCBITaxon_9685
B000976|GRAPEFRUIT PEEL|http://purl.obolibrary.org/obo/NCBITaxon_37656;http://purl.obolibrary.org/obo/FOODON_03305560
B000977|INSTANT TEA POWDER|http://purl.obolibrary.org/obo/FOODON_03317489
B000978|PROPANE|http://purl.obolibrary.org/obo/CHEBI_32879
B000979|GRENADINE SYRUP|http://purl.obolibrary.org/obo/FOODON_03303225;http://purl.obolibrary.org/obo/FOODON_03305436
B000980|REINDEER|http://purl.obolibrary.org/obo/FOODON_03411509;http://purl.obolibrary.org/obo/NCBITaxon_9870
B000981|CANDIED CITRON|http://purl.obolibrary.org/obo/FOODON_03301790;http://purl.obolibrary.org/obo/NCBITaxon_171251
B000982|PINEAPPLE JAM|http://purl.obolibrary.org/obo/FOODON_03305242;http://purl.obolibrary.org/obo/NCBITaxon_4615;http://purl.obolibrary.org/obo/FOODON_03309973
B000983|SCOTCH WHISKEY|http://purl.obolibrary.org/obo/FOODON_03302775;http://purl.obolibrary.org/obo/FOODON_03307232
B000984|SALAD OIL|http://purl.obolibrary.org/obo/FOODON_03306562;http://purl.obolibrary.org/obo/FOODON_03310387;http://purl.obolibrary.org/obo/FOODON_03316042
B000985|TURTLE|http://purl.obolibrary.org/obo/FOODON_03411242
B000986|ASCORBIC ACID|http://purl.obolibrary.org/obo/CHEBI_22652
B000987|PETIT FOUR|http://purl.obolibrary.org/obo/FOODON_03301937
B000988|CHOCOLATE FUDGE TOPPING|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03301728;http://purl.obolibrary.org/obo/FOODON_03303604
B000989|TONGUE|http://purl.obolibrary.org/obo/UBERON_0001723
B000990|BRANDY SAUCE|http://purl.obolibrary.org/obo/FOODON_03304011;http://purl.obolibrary.org/obo/FOODON_03301632;http://purl.obolibrary.org/obo/FOODON_03311146
B000991|AMMONIUM CARBONATE|http://purl.obolibrary.org/obo/FOODON_03412997
B000992|LEMONADE DRINK|http://purl.obolibrary.org/obo/FOODON_03301630;http://purl.obolibrary.org/obo/FOODON_03305154
B000993|SNAIL SHELL|http://purl.obolibrary.org/obo/FOODON_03308706;http://purl.obolibrary.org/obo/FOODON_03412114
B000994|SNAIL|http://purl.obolibrary.org/obo/FOODON_03412114
B000995|PEACH PIE FILLING|http://purl.obolibrary.org/obo/FOODON_03306673;http://purl.obolibrary.org/obo/FOODON_03306766;http://purl.obolibrary.org/obo/FOODON_03306759
B000996|PEACH PIE|http://purl.obolibrary.org/obo/NCBITaxon_3760;http://purl.obolibrary.org/obo/FOODON_03306759
B000997|BIRDS|http://purl.obolibrary.org/obo/NCBITaxon_8782
B000998|COFFEE SYRUP|http://purl.obolibrary.org/obo/FOODON_03303225;http://purl.obolibrary.org/obo/FOODON_03304323
B000999|LEMONADE-FLAVORED DRINK|http://purl.obolibrary.org/obo/FOODON_03306243;http://purl.obolibrary.org/obo/FOODON_03301630
B001000|CRABAPPLE JELLY|http://purl.obolibrary.org/obo/FOODON_03305888
B001001|CHOCOLATE ROLL|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03311854
B001002|HOT TUB|http://purl.obolibrary.org/obo/ENVO_01000938
B001003|CANADA|http://purl.obolibrary.org/obo/GAZ_00002560
B001004|COOKING WINE|http://purl.obolibrary.org/obo/FOODON_03307299
B001005|FRUIT SALAD|http://purl.obolibrary.org/obo/FOODON_03305148;http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03316042
B001006|BLACK CURRANT SYRUP|http://purl.obolibrary.org/obo/FOODON_03303225;http://purl.obolibrary.org/obo/FOODON_03307716
B001007|MINT CANDY|http://purl.obolibrary.org/obo/FOODON_03301051;http://purl.obolibrary.org/obo/FOODON_03303760
B001008|WINE SAUCE|http://purl.obolibrary.org/obo/FOODON_03311146;http://purl.obolibrary.org/obo/FOODON_03307297
B001009|TURTLES|http://purl.obolibrary.org/obo/NCBITaxon_8459
B001010|SHOP|http://purl.obolibrary.org/obo/ENVO_00002221
B001011|APPLE COOKIE|http://purl.obolibrary.org/obo/FOODON_03301922;http://purl.obolibrary.org/obo/FOODON_03301585;http://purl.obolibrary.org/obo/FOODON_03301710
B001012|METAL CONTAINER|http://purl.obolibrary.org/obo/FOODON_03500041;http://purl.obolibrary.org/obo/FOODON_03490151
B001013|FAT SUBSTITUTE|http://purl.obolibrary.org/obo/FOODON_03311714
B001014|BOUILLON POWDER|http://purl.obolibrary.org/obo/FOODON_03301468;http://purl.obolibrary.org/obo/FOODON_03317090
B001015|PEAR NECTAR|http://purl.obolibrary.org/obo/FOODON_03301724;http://purl.obolibrary.org/obo/FOODON_03301289
B001016|ROSE WINE|http://purl.obolibrary.org/obo/FOODON_03310734
B001017|BOTTLE OR JAR|http://purl.obolibrary.org/obo/FOODON_03490203;http://purl.obolibrary.org/obo/FOODON_03490214;http://purl.obolibrary.org/obo/FOODON_03490215
B001018|CORK|http://purl.obolibrary.org/obo/FOODON_03500046
B001019|CRANBERRY CONCENTRATE|http://purl.obolibrary.org/obo/FOODON_03301106
B001020|MALT LIQUOR|http://purl.obolibrary.org/obo/FOODON_03315625;http://purl.obolibrary.org/obo/FOODON_03306040
B001021|CRANBERRY JUICE CONCENTRATE|http://purl.obolibrary.org/obo/FOODON_03305748;http://purl.obolibrary.org/obo/FOODON_03301671
B001022|CRANBERRY JUICE COCKTAIL|http://purl.obolibrary.org/obo/FOODON_03301533;http://purl.obolibrary.org/obo/FOODON_03301671
B001023|HIBISCUS|http://purl.obolibrary.org/obo/NCBITaxon_47605
B001024|RED RASPBERRY|http://purl.obolibrary.org/obo/NCBITaxon_32247
B001025|SPARKLING GRAPE JUICE|http://purl.obolibrary.org/obo/FOODON_00001926;http://purl.obolibrary.org/obo/FOODON_03304276
B001026|COCONUT SYRUP|http://purl.obolibrary.org/obo/FOODON_03307523;http://purl.obolibrary.org/obo/FOODON_03303225
B001027|LEMON SODA|http://purl.obolibrary.org/obo/FOODON_03302411;http://purl.obolibrary.org/obo/FOODON_03301441
B001028|ROCK CANDY|http://purl.obolibrary.org/obo/FOODON_03303745;http://purl.obolibrary.org/obo/FOODON_03301051
B001029|WITCH|http://purl.obolibrary.org/obo/NCBITaxon_34819
B001030|ORGEAT SYRUP|http://purl.obolibrary.org/obo/FOODON_03303225;http://purl.obolibrary.org/obo/FOODON_03301064
B001031|CRANBERRY JUICE DRINK|http://purl.obolibrary.org/obo/FOODON_03306182;http://purl.obolibrary.org/obo/FOODON_03301671
B001032|LIME DRINK MIX|http://purl.obolibrary.org/obo/FOODON_03305086;http://purl.obolibrary.org/obo/FOODON_03302237
B001033|BEVERAGE MIX|http://purl.obolibrary.org/obo/FOODON_03315247;http://purl.obolibrary.org/obo/FOODON_03301977
B001034|MALT EXTRACT|http://purl.obolibrary.org/obo/FOODON_03301056;http://purl.obolibrary.org/obo/FOODON_03306040
B001035|IRISH MOSS|http://purl.obolibrary.org/obo/FOODON_03411742;http://purl.obolibrary.org/obo/hancestro_0383;http://purl.obolibrary.org/obo/NCBITaxon_2769
B001036|CORN SUGAR|http://purl.obolibrary.org/obo/FOODON_03301475;http://purl.obolibrary.org/obo/NCBITaxon_381124;http://purl.obolibrary.org/obo/FOODON_03420108
B001037|NYLON|http://purl.obolibrary.org/obo/FOODON_03500027
B001038|APERITIF WINE|http://purl.obolibrary.org/obo/FOODON_03317565
B001039|WILD TURKEY|http://purl.obolibrary.org/obo/FOODON_03414166;http://purl.obolibrary.org/obo/NCBITaxon_9103
B001040|PINK GRAPEFRUIT|http://purl.obolibrary.org/obo/NCBITaxon_37656;http://purl.obolibrary.org/obo/FOODON_03311296
B001041|FISH OIL|http://purl.obolibrary.org/obo/FOODON_03310387;http://purl.obolibrary.org/obo/FOODON_03306123;http://purl.obolibrary.org/obo/FOODON_03411222
B001042|VERBENA|http://purl.obolibrary.org/obo/NCBITaxon_22002;http://purl.obolibrary.org/obo/FOODON_03413479
B001043|BARBADOS|http://purl.obolibrary.org/obo/GAZ_00001251
B001044|ORANGE-FLAVORED DRINK|http://purl.obolibrary.org/obo/FOODON_03301669;http://purl.obolibrary.org/obo/FOODON_03309832
